Product ID,Image Url
1134846,http://img3.banggood.com/images/oaupload/banggood/images/BD/2A/e16c46f6-f9df-42f3-9745-524a8857936c.png
1134846,http://img.banggood.com/images/oaupload/banggood/images/5B/C1/031f1f82-0e6d-4b8c-b8f8-5bddfafdaf73.jpg
1134846,http://img.banggood.com/images/oaupload/banggood/images/8B/5A/eb17093b-cb82-401e-9f57-111ed16946ce.jpg
1134846,http://img3.banggood.com/images/oaupload/banggood/images/B3/3F/d828896e-15d8-48ed-9702-44149d8517a4.jpg
1134846,http://img2.banggood.com/images/oaupload/banggood/images/C9/A4/616b8c63-d57b-48f9-b765-c7df52511ac4.jpg
1134846,http://img.banggood.com/images/oaupload/banggood/images/E3/D9/aaf75970-443b-4d3a-b942-7100822effe3.jpg
1134846,http://img1.banggood.com/images/oaupload/banggood/images/8C/6F/5d0ca588-0e3f-47db-9b8b-03f38d5d4214.jpg
1134846,http://img.banggood.com/images/oaupload/banggood/images/51/7A/5d5e047f-7a4b-44b5-91fb-925136c0c8f8.jpg
1134846,http://img3.banggood.com/images/oaupload/banggood/images/E6/35/a85340af-340b-4dbc-85e5-2da20b4de955.jpg
1134846,http://img3.banggood.com/images/oaupload/banggood/images/8D/E6/8c631098-3342-4d44-9c7a-ad87decaba09.jpg
1134846,http://img.banggood.com/images/oaupload/banggood/images/65/DC/bcc0652d-73b2-4f5e-aad8-5f3d90ad61ed.jpg
1134846,http://img3.banggood.com/images/oaupload/banggood/images/8B/5A/eb17093b-cb82-401e-9f57-111ed16946ce.jpg
1134846,http://img3.banggood.com/images/oaupload/banggood/images/8C/6F/5d0ca588-0e3f-47db-9b8b-03f38d5d4214.jpg
1128979,http://img1.banggood.com/images/oaupload/banggood/images/A5/96/56f5d66a-4d13-4d0d-8220-3390c3e77914.jpg
1128979,http://img3.banggood.com/images/oaupload/banggood/images/85/35/59d9e8cd-5ebc-42f4-96a4-dac8184895c5.jpg
1128979,http://img3.banggood.com/images/oaupload/banggood/images/9C/00/279cb383-1915-47b4-9663-5c5664785cda.jpg
1128979,http://img3.banggood.com/images/oaupload/banggood/images/56/E0/e54802c9-7a2f-4f33-9000-392deaad98c6.jpg
1128979,http://img1.banggood.com/images/oaupload/banggood/images/CB/76/bc7e92bd-ee15-4a32-9858-932378205465.jpg
1128979,http://img1.banggood.com/images/oaupload/banggood/images/59/94/1f6292ed-7574-46f6-8a9f-3c9d4e1cd499.jpg
1128979,http://img2.banggood.com/images/oaupload/banggood/images/56/E0/e54802c9-7a2f-4f33-9000-392deaad98c6.jpg
1128979,http://img.banggood.com/images/oaupload/banggood/images/59/94/1f6292ed-7574-46f6-8a9f-3c9d4e1cd499.jpg
1128979,http://img2.banggood.com/images/oaupload/banggood/images/CB/76/bc7e92bd-ee15-4a32-9858-932378205465.jpg
1134815,http://img3.banggood.com/images/oaupload/banggood/images/CC/F3/a625629a-257e-4032-867a-aba3bb659160.jpg
1134815,http://img3.banggood.com/images/oaupload/banggood/images/CF/FA/8d84911e-a589-43ec-b80a-3dc258ad45e5.jpg
1134815,http://img.banggood.com/images/oaupload/banggood/images/51/73/88b70f7e-9aa7-4220-8ec5-f7207f20a180.jpg
1134815,http://img2.banggood.com/images/oaupload/banggood/images/80/EE/c0db197b-751a-4f33-87b6-3c773be24823.jpg
1134815,http://img1.banggood.com/images/oaupload/banggood/images/B6/A1/78228717-e0f1-4662-9a77-a5337d5b1b88.jpg
1134815,http://img.banggood.com/images/oaupload/banggood/images/63/1E/c647ef4b-41bb-4fd4-8473-b7e6ca3d0860.jpg
1134815,http://img1.banggood.com/images/oaupload/banggood/images/1B/6F/068f1dd0-b197-486b-8ddf-0ba51698145b.jpg
1134815,http://img3.banggood.com/images/oaupload/banggood/images/79/ED/40d09f4f-b43f-48e9-8b2c-4c6fc9304bec.jpg
1134815,http://img.banggood.com/images/oaupload/banggood/images/79/ED/40d09f4f-b43f-48e9-8b2c-4c6fc9304bec.jpg
1134815,http://img.banggood.com/images/oaupload/banggood/images/CC/F3/a625629a-257e-4032-867a-aba3bb659160.jpg
1128671,http://img.banggood.com/images/oaupload/banggood/images/0B/1C/81cb6a88-3815-48e1-b6a2-3e6c828a32de.jpg
1128671,http://img2.banggood.com/images/oaupload/banggood/images/F3/A9/eae673ec-3947-4dc8-ae63-e122b1368567.jpg
1128671,http://img1.banggood.com/images/oaupload/banggood/images/BC/CD/3494eea7-1097-4958-a183-0425ce7b095a.jpg
1128671,http://img3.banggood.com/images/oaupload/banggood/images/6A/F8/ed7f8a99-243e-41f6-ba3b-50983a905416.jpg
1128671,http://img.banggood.com/images/oaupload/banggood/images/46/D1/e8154189-5a6b-4585-8d7f-c3662511043e.jpg
1128671,http://img3.banggood.com/images/oaupload/banggood/images/46/D1/e8154189-5a6b-4585-8d7f-c3662511043e.jpg
1128671,http://img3.banggood.com/images/oaupload/banggood/images/BC/CD/3494eea7-1097-4958-a183-0425ce7b095a.jpg
1065419,http://img2.banggood.com/images/oaupload/banggood/images/A9/91/6199f7ab-14b2-f8a7-b474-a575ba434187.jpg
1065419,http://img1.banggood.com/images/oaupload/banggood/images/A9/91/64c3a280-17f4-f884-102f-9654ae0113d2.jpg
1065419,http://img3.banggood.com/images/oaupload/banggood/images/A9/91/dfe247a1-82ab-f5ca-189c-87ccd33ccc93.jpg
1065419,http://img3.banggood.com/images/oaupload/banggood/images/A9/91/d64908a6-0ebc-226b-3a1f-8d05bdcf34f6.jpg
1065419,http://img1.banggood.com/images/oaupload/banggood/images/A9/91/f728a1d3-6541-2ea6-bad7-cf566109d010.jpg
1065419,http://img3.banggood.com/images/oaupload/banggood/images/A9/91/db0949a4-430f-a501-17f7-9b8d27446496.jpg
1065419,http://img2.banggood.com/images/oaupload/banggood/images/B5/59/93c3335b-840b-48f8-b8be-a391c60c74d3.jpg
1065419,http://img1.banggood.com/images/oaupload/banggood/images/B5/59/8621f4ab-3f2a-4a3e-8113-a204b15cc890.jpg
